op_type, network_size, n_connections, total_time
lookup, 606, 5, 3.6139952187254645
join, 607, 211, 153.35031021969417
localize, 607, 5, 3.7539623850671378
lookup, 607, 7, 5.8869367793064304
lookup, 607, 7, 3.014576659222466
localize, 607, 5, 5.130700691025019
lookup, 607, 8, 7.307366999333324
lookup, 607, 8, 7.9683663948598795
localize, 607, 282, 198.30677811966606
join, 608, 178, 135.16274742905637
join, 609, 194, 140.93728697759673
lookup, 609, 8, 7.569563767953486
localize, 609, 6, 4.98068516018547
join, 610, 218, 186.72242052092284
join, 611, 180, 128.51696679012534
lookup, 611, 8, 8.74165811440056
lookup, 611, 6, 2.8673598171151435
lookup, 611, 5, 4.5778840806522325
localize, 611, 6, 3.733521306372262
localize, 611, 320, 247.1829596824851
join, 612, 181, 150.63355588720273
localize, 612, 313, 208.04817494854305
lookup, 612, 6, 7.073581187710582
join, 613, 222, 190.02574644357654
lookup, 613, 6, 3.9099626799755565
join, 614, 188, 128.65328419639638
lookup, 614, 9, 8.789113106176396
join, 615, 212, 151.63619312243836
lookup, 615, 7, 5.6541871907530865
lookup, 615, 8, 5.6175616832056825
join, 616, 203, 147.41712588160243
join, 617, 235, 179.2705869434595
localize, 617, 5, 4.240104484437462
lookup, 617, 5, 2.151693706573287
lookup, 617, 6, 5.46157719057209
lookup, 617, 2, 1.7144598571048033
join, 618, 192, 146.0270077914057
localize, 618, 319, 281.5341139928656
join, 619, 191, 200.6314345768306
localize, 619, 282, 159.46773502558526
join, 620, 199, 117.57485941344358
join, 621, 192, 189.3365526871064
lookup, 621, 6, 5.588104763862939
join, 622, 218, 183.81673911695054
join, 623, 198, 185.07635056764087
localize, 623, 7, 6.843225521480556
join, 624, 194, 173.9526759009907
lookup, 624, 7, 6.708697910701606
lookup, 624, 6, 5.679526383449101
localize, 624, 286, 249.849438152443
join, 625, 251, 199.2415253333049
join, 626, 204, 162.80484673585516
localize, 626, 6, 4.020556565851742
lookup, 626, 5, 5.708891731061729
lookup, 626, 7, 4.250633945673027
join, 627, 196, 185.04851081198336
lookup, 627, 6, 4.200478725387002
lookup, 627, 3, 2.6786981904560507
lookup, 627, 6, 5.695343868297115
join, 628, 218, 197.57234911268768
join, 629, 190, 177.49041962617648
lookup, 629, 8, 5.4697381111815995
join, 630, 205, 124.04268089151098
lookup, 630, 9, 9.352235580484354
localize, 630, 8, 9.616708214243134
localize, 630, 4, 4.328505451158696
lookup, 630, 10, 8.68780974397366
join, 631, 215, 189.24361242301674
lookup, 631, 8, 6.282681731876976
localize, 631, 196, 134.8779062794611
join, 632, 215, 204.58092389696438
join, 633, 215, 199.41460679226344
join, 634, 194, 163.56310677930645
join, 635, 218, 155.80060086420522
join, 636, 199, 178.7642146555743
lookup, 636, 7, 5.875590495646258
join, 637, 221, 182.5544578716564
join, 638, 201, 147.48380695009456
lookup, 638, 5, 3.6199337558171165
lookup, 638, 7, 8.373273307097397
localize, 638, 7, 4.984907164171897
lookup, 638, 8, 6.26211150000261
localize, 638, 315, 294.7610780032976
join, 639, 226, 196.82647501739604
localize, 639, 5, 3.7894339675603788
localize, 639, 6, 3.212229364170301
join, 640, 204, 194.2811265667733
localize, 640, 7, 6.072322270256626
localize, 640, 326, 258.01141504100747
join, 641, 233, 204.67283284829958
lookup, 641, 7, 7.294279258807618
lookup, 641, 8, 9.674008687379064
lookup, 641, 7, 6.869908422714713
localize, 641, 6, 5.048930371938982
localize, 641, 8, 4.961813555545871
lookup, 641, 7, 5.604709294328528
join, 642, 182, 141.94342563043406
join, 643, 197, 160.25045950729898
join, 644, 188, 171.14182866684123
localize, 644, 6, 3.5804030746600737
localize, 644, 314, 228.65494502731858
lookup, 644, 8, 7.035256863566405
join, 645, 186, 132.70924919948632
join, 646, 160, 149.26545641190964
join, 647, 171, 157.93835866283473
localize, 647, 9, 10.973658038758378
lookup, 647, 8, 5.467496171756321
lookup, 647, 9, 9.036134965980601
localize, 647, 6, 6.6683315637220515
lookup, 647, 6, 6.148522117404278
join, 648, 194, 147.2812244692237
join, 649, 178, 144.36930443480802
join, 650, 221, 175.34148888638234
localize, 650, 270, 204.13159734122678
localize, 650, 6, 4.8014520223274575
join, 651, 192, 178.28850985255542
lookup, 651, 7, 6.685944827451211
localize, 651, 317, 301.07706688772925
localize, 651, 297, 242.51564246139276
join, 652, 196, 161.82454009900584
localize, 652, 259, 272.0355374930891
lookup, 652, 4, 3.263332582231562
join, 653, 198, 166.65446050718188
lookup, 653, 7, 5.393278384141602
join, 654, 218, 203.54175809374985
lookup, 654, 6, 8.171947529653135
localize, 654, 6, 7.423075758563412
join, 655, 192, 173.8601498447299
lookup, 655, 7, 5.785942000787496
localize, 655, 303, 264.85711577252334
join, 656, 214, 161.72294767145345
localize, 656, 6, 4.59291914283204
lookup, 656, 7, 6.873856538556247
lookup, 656, 7, 5.931786046186227
join, 657, 244, 221.50720749874327
lookup, 657, 4, 1.937384721357783
lookup, 657, 7, 4.490329404234527
join, 658, 213, 171.17344609877014
lookup, 658, 6, 3.335517184374613
join, 659, 240, 224.36042211503366
localize, 659, 6, 7.024523486714484
lookup, 659, 6, 3.9741552809047302
join, 660, 227, 170.1717266671128
lookup, 660, 5, 4.042950046633097
lookup, 660, 5, 4.1898320566496094
lookup, 660, 8, 7.697005021261549
localize, 660, 6, 2.9611534856666872
localize, 660, 8, 5.578784839536643
lookup, 660, 9, 6.22984586062743
localize, 660, 6, 5.861561365184854
lookup, 660, 7, 3.544181158367076
join, 661, 187, 179.9943288400223
localize, 661, 4, 1.8416040475511275
lookup, 661, 6, 3.9151441781071967
join, 662, 202, 208.9495706092099
lookup, 662, 7, 7.54689416090414
lookup, 662, 6, 6.565079459495756
join, 663, 189, 128.40450790581042
lookup, 663, 9, 9.735253843472925
join, 664, 208, 178.64286885116758
lookup, 664, 7, 4.9307707276850055
lookup, 664, 9, 6.7306183759702405
join, 665, 197, 173.91673031238113
join, 666, 74, 62.27836644966267
lookup, 666, 6, 7.031501964984004
localize, 666, 3, 2.2658257821590686
lookup, 666, 5, 4.78325675027422
localize, 666, 5, 2.456759411718534
lookup, 666, 9, 8.797900543725005
localize, 666, 7, 5.231439831988419
join, 667, 204, 164.25858600379158
localize, 667, 6, 5.063475978859527
lookup, 667, 7, 4.293152060164301
lookup, 667, 9, 5.510571486804454
lookup, 667, 5, 5.019541171423143
localize, 667, 5, 4.438981689071533
localize, 667, 6, 4.761768681837799
lookup, 667, 5, 7.11014641354681
lookup, 667, 6, 3.1767876196847475
lookup, 667, 6, 8.666602619307543
lookup, 667, 6, 3.664742844575754
lookup, 667, 9, 6.276862412901062
join, 668, 161, 110.17322681775055
join, 669, 201, 214.3580242126752
join, 670, 199, 192.5913600168321
join, 671, 189, 172.56579876360001
localize, 671, 6, 6.2525511775257385
lookup, 671, 5, 4.958698806594631
lookup, 671, 6, 4.979789610361357
lookup, 671, 5, 1.717186422211993
localize, 671, 8, 7.588220471638997
lookup, 671, 7, 5.779848139668465
localize, 671, 6, 5.615756186763124
localize, 671, 253, 187.8519533434049
localize, 671, 6, 5.461302947214184
localize, 671, 7, 2.9385313250102123
join, 672, 183, 126.62130940169537
join, 673, 209, 182.83233526773873
lookup, 673, 7, 5.587145044854505
join, 674, 228, 194.03592029203602
lookup, 674, 3, 1.7190050106947936
join, 675, 179, 139.21994653812524
join, 676, 209, 181.15465663798034
join, 677, 234, 213.76171886961077
localize, 677, 8, 3.803669251749717
lookup, 677, 6, 5.4338673870056855
join, 678, 178, 146.99323217023402
lookup, 678, 8, 6.354508883619847
localize, 678, 270, 215.67503087731143
localize, 678, 5, 3.3549980347863055
localize, 678, 6, 6.833486284552687
lookup, 678, 6, 5.187155808727475
lookup, 678, 5, 4.206096937492816
lookup, 678, 5, 4.387877493921814
lookup, 678, 7, 7.626938876594878
lookup, 678, 5, 4.467164738293461
lookup, 678, 6, 3.9927794097765483
localize, 678, 303, 201.51850581851576
join, 679, 208, 148.47919341919527
localize, 679, 4, 4.213192715137136
localize, 679, 6, 8.667080825340076
join, 680, 216, 191.7247435241954
join, 681, 206, 148.73104372486242
join, 682, 195, 160.06098407334204
lookup, 682, 5, 3.162887249786974
localize, 682, 289, 213.13917542962912
lookup, 682, 5, 2.844102085644567
lookup, 682, 6, 4.25505428291106
lookup, 682, 7, 7.4651815512056015
join, 683, 159, 118.67155862323058
lookup, 683, 8, 8.584353141342092
lookup, 683, 8, 7.650162001877964
lookup, 683, 6, 2.875190940758799
localize, 683, 279, 221.18692402194665
join, 684, 199, 189.43011337763372
lookup, 684, 6, 4.556693804317842
localize, 684, 314, 247.42943441232134
lookup, 684, 6, 5.788269502321982
localize, 684, 278, 169.29418164016818
lookup, 684, 7, 5.398019204013671
localize, 684, 343, 374.4684559062374
localize, 684, 326, 349.01228420297485
join, 685, 208, 198.00941518195896
join, 686, 192, 143.36965413260668
localize, 686, 307, 311.25648958590955
join, 687, 181, 173.78325211847348
join, 688, 218, 159.2157846768149
localize, 688, 6, 5.8858562241406265
lookup, 688, 9, 8.786744363747836
localize, 688, 351, 297.4997743248916
localize, 688, 339, 332.11397725588887
localize, 688, 6, 5.551570023281119
lookup, 688, 7, 3.447819594613674
localize, 688, 9, 10.985401965272345
localize, 688, 3, 1.1444117562272682
lookup, 688, 6, 4.456157258741139
lookup, 688, 7, 6.626561736232466
localize, 688, 4, 2.540874654462967
join, 689, 197, 160.65641416473218
lookup, 689, 5, 4.0508864127079605
lookup, 689, 7, 4.773725868955588
lookup, 689, 7, 3.613361718683326
join, 690, 200, 145.094943979766
localize, 690, 333, 240.00940035405574
join, 691, 183, 137.4503980800723
lookup, 691, 5, 2.8183526171597046
lookup, 691, 9, 5.783068221778463
localize, 691, 8, 8.274634323416576
lookup, 691, 4, 3.4530391859473495
lookup, 691, 5, 3.1939413872211193
localize, 691, 7, 5.119206608570642
join, 692, 205, 151.78602894579203
join, 693, 198, 158.10319803678448
localize, 693, 274, 304.9998321286858
lookup, 693, 5, 5.907911827474909
localize, 693, 303, 275.45518091669635
lookup, 693, 5, 3.2219850699481842
lookup, 693, 5, 3.0592852203383423
join, 694, 214, 191.01176616224257
lookup, 694, 8, 6.513477446268222
lookup, 694, 8, 5.986756879382931
join, 695, 184, 104.48432826820373
join, 696, 215, 243.29480151134587
localize, 696, 366, 277.21980504771943
lookup, 696, 5, 4.841551733694262
lookup, 696, 6, 10.596529369153766
lookup, 696, 7, 5.945085037492813
lookup, 696, 7, 6.0787106953615435
join, 697, 25, 7.250710191566029
join, 698, 174, 150.68918800979097
lookup, 698, 7, 5.792405448689915
lookup, 698, 6, 4.650861453111036
join, 699, 192, 147.72132691443196
lookup, 699, 6, 4.891420335631367
lookup, 699, 9, 8.123732599785392
localize, 699, 3, 2.641586013007626
lookup, 699, 7, 3.6914353017985886
lookup, 699, 3, 0.9535926438332485
lookup, 699, 6, 2.760587500881452
lookup, 699, 5, 3.4376306243146573
localize, 699, 6, 5.816625802616514
join, 700, 189, 153.28153067181802
lookup, 700, 4, 1.6549684836197465
localize, 700, 324, 310.04980365542843
join, 701, 216, 189.3142188760253
join, 702, 185, 119.88673667279076
localize, 702, 349, 284.3368866237123
join, 703, 174, 171.1967425615151
localize, 703, 4, 3.248222606107656
lookup, 703, 7, 6.881573126368311
lookup, 703, 7, 6.592082069060955
join, 704, 227, 130.62425560088647
lookup, 704, 5, 6.135734895312026
lookup, 704, 8, 6.4180830664945825
lookup, 704, 6, 2.68799417052649
localize, 704, 287, 242.3850768532705
join, 705, 199, 167.94614875738262
lookup, 705, 7, 6.975000514462265
localize, 705, 8, 10.590340268225166
lookup, 705, 7, 5.410534533504989
lookup, 705, 6, 4.27258510057197
lookup, 705, 8, 5.574473566632747
lookup, 705, 6, 4.556302633447078
localize, 705, 258, 140.355913068747
localize, 705, 7, 7.032444991651705
localize, 705, 217, 126.03608777833324
lookup, 705, 7, 6.000311749482516
join, 706, 207, 185.96474597701473
join, 707, 213, 191.10407748359933
localize, 707, 7, 7.09968546658599
lookup, 707, 7, 4.638196528193776
join, 708, 173, 120.9626484746364
localize, 708, 6, 4.238843434205108
lookup, 708, 5, 3.461739686864456
localize, 708, 2, 0.0
join, 709, 209, 189.06560050359596
lookup, 709, 6, 4.9388923896454715
localize, 709, 7, 7.740178629542347
lookup, 709, 8, 6.4217598456238845
localize, 709, 283, 317.711112514275
localize, 709, 7, 6.097587987174675
localize, 709, 5, 3.4757907790888987
lookup, 709, 7, 6.372332188701875
localize, 709, 316, 278.1531541251062
lookup, 709, 7, 6.458054295397758
join, 710, 182, 103.53100001934627
lookup, 710, 7, 4.125194775569729
join, 711, 211, 158.4201960240026
lookup, 711, 4, 1.4221751291050815
join, 712, 210, 172.21797595074565
lookup, 712, 5, 7.514329528860664
lookup, 712, 7, 5.749412693917766
join, 713, 172, 171.03045566515473
localize, 713, 6, 4.952242140993225
lookup, 713, 8, 8.327924396892374
localize, 713, 5, 7.767460464729194
lookup, 713, 7, 5.104342644271045
lookup, 713, 4, 4.194841588117072
join, 714, 156, 133.02943315634568
lookup, 714, 4, 2.866676916351544
localize, 714, 7, 3.9181566126451832
join, 715, 217, 166.84994222416174
localize, 715, 8, 6.1996035033231545
localize, 715, 4, 5.144838795935456
localize, 715, 288, 193.02329593592097
lookup, 715, 8, 5.2743739104676735
join, 716, 222, 187.0670984733976
lookup, 716, 4, 1.4211481572824072
lookup, 716, 9, 4.333692390490804
lookup, 716, 6, 4.761040556353596
lookup, 716, 7, 5.619774070699582
lookup, 716, 8, 5.388220624958363
lookup, 716, 5, 3.3319518323599153
lookup, 716, 8, 7.647455448954021
localize, 716, 4, 3.4093837092913857
lookup, 716, 10, 6.972209549968783
lookup, 716, 6, 5.768002677315354
localize, 716, 286, 249.31662242571974
lookup, 716, 3, 3.5119207544291617
lookup, 716, 5, 2.8730756031045663
lookup, 716, 7, 3.0195438100455743
localize, 716, 4, 4.623884326834448
lookup, 716, 6, 7.290132298352699
localize, 716, 315, 197.1399970079758
localize, 716, 6, 4.7795586629097535
lookup, 716, 6, 7.656566817522023
localize, 716, 8, 5.451926123506077
lookup, 716, 9, 8.483461510743618
localize, 716, 339, 245.95224376504262
lookup, 716, 6, 4.749655902928578
localize, 716, 6, 2.837424923370786
lookup, 716, 6, 5.75953172718775
localize, 716, 301, 208.50497868595835
localize, 716, 7, 8.886126116637918
lookup, 716, 5, 2.470548623393144
localize, 716, 4, 3.512967631009772
lookup, 716, 6, 6.979460009794554
lookup, 716, 5, 6.325152534844224
lookup, 716, 7, 6.094452381995397
join, 717, 211, 185.1120137465689
lookup, 717, 5, 3.1075253289504063
lookup, 717, 6, 5.260426851400008
join, 718, 219, 220.67906951306358
join, 719, 124, 105.15539856467231
join, 720, 170, 160.74428573422315
join, 721, 216, 227.91605802354297
join, 722, 187, 188.71526975510326
join, 723, 204, 204.32963063288165
localize, 723, 6, 7.644301319132394
localize, 723, 322, 217.72157850288312
localize, 723, 7, 6.683078310070831
join, 724, 204, 158.4270326113446
lookup, 724, 8, 6.55687618595279
localize, 724, 6, 5.8858562241406265
join, 725, 199, 156.7670450986759
lookup, 725, 6, 3.56084661243932
join, 726, 164, 103.37906244431366
localize, 726, 5, 4.3974201679983675
join, 727, 152, 160.94079574087735
lookup, 727, 7, 7.24661321285698
join, 728, 232, 193.07769310645733
localize, 728, 6, 5.044062946165655
join, 729, 113, 63.50439292144931
localize, 729, 294, 302.72620689179246
lookup, 729, 6, 3.8729319450561315
lookup, 729, 8, 3.60135563924863
localize, 729, 7, 6.085871374940254
lookup, 729, 7, 3.0347650937450155
lookup, 729, 5, 4.586620649657397
lookup, 729, 8, 7.724423684304899
join, 730, 140, 103.76994824911297
localize, 730, 7, 7.271539010614439
join, 731, 200, 172.30944996623035
lookup, 731, 5, 3.6577341241606938
localize, 731, 6, 8.741469559552941
join, 732, 154, 145.7375849921388
lookup, 732, 7, 6.618306015858861
localize, 732, 283, 186.35015675214404
localize, 732, 9, 9.164403398529876
lookup, 732, 2, 0.0
lookup, 732, 7, 5.461105696404835
lookup, 732, 5, 5.302087532652855
localize, 732, 7, 7.288216511607052
lookup, 732, 6, 6.918974637593572
localize, 732, 3, 2.344139748997791
lookup, 732, 5, 3.8064562644928968
join, 733, 198, 191.28107704127868
lookup, 733, 8, 5.335750759969966
join, 734, 219, 203.37140506817556
localize, 734, 350, 235.67896783867968
lookup, 734, 7, 3.7629919979980633
lookup, 734, 6, 4.749655902928578
localize, 734, 324, 270.9874721736729
join, 735, 226, 161.940244490225
lookup, 735, 8, 7.909660090894489
localize, 735, 278, 223.20256713301927
join, 736, 135, 120.1836892875672
lookup, 736, 9, 8.18884316348637
join, 737, 25, 8.050439289324316
localize, 737, 264, 275.5944534124159
join, 738, 181, 153.63877511704914
localize, 738, 293, 238.18530044398406
join, 739, 203, 166.04261171564366
lookup, 739, 8, 5.541625340152752
lookup, 739, 5, 3.953628722381441
localize, 739, 9, 9.02358961814855
join, 740, 196, 218.2706117939016
lookup, 740, 9, 7.503046809641756
localize, 740, 4, 2.994958186359272
localize, 740, 7, 6.434135247997829
localize, 740, 7, 6.836356071449334
join, 741, 201, 153.59774292981217
lookup, 741, 9, 5.307345765820987
join, 742, 192, 98.5752659368265
lookup, 742, 8, 8.006121817101757
localize, 742, 3, 2.3380213729105774
lookup, 742, 6, 5.960009451762476
join, 743, 117, 98.03417539427984
localize, 743, 7, 5.7096432416027945
lookup, 743, 6, 4.572266802905803
localize, 743, 233, 245.34743379411321
lookup, 743, 7, 3.9286656510682274
localize, 743, 6, 4.500336263812878
localize, 743, 5, 2.5554257155662623
lookup, 743, 6, 4.167232483402403
lookup, 743, 10, 9.844732889370029
lookup, 743, 7, 7.966668334494044
lookup, 743, 3, 2.970402861776994
lookup, 743, 8, 6.740866556540576
lookup, 743, 5, 2.497119187961254
lookup, 743, 7, 7.3128682761753225
lookup, 743, 6, 6.49720163535221
join, 744, 179, 172.18604388121705
lookup, 744, 7, 4.372545418917303
localize, 744, 8, 9.084882351316407
localize, 744, 8, 8.865867469619783
join, 745, 156, 120.00770426675922
lookup, 745, 4, 2.993557402843243
lookup, 745, 6, 4.8654960285568825
lookup, 745, 9, 5.209271372750747
lookup, 745, 7, 6.760712714502305
lookup, 745, 7, 3.4598606198788753
join, 746, 209, 168.48279277984497
lookup, 746, 7, 3.611954993099406
lookup, 746, 6, 4.0520751203841625
localize, 746, 328, 253.45631340997028
localize, 746, 324, 282.6229236478614
localize, 746, 300, 223.9166447004915
lookup, 746, 5, 5.813434408081838
lookup, 746, 11, 8.409886539312616
lookup, 746, 9, 10.367668584620878
localize, 746, 301, 280.19504685783255
lookup, 746, 6, 3.906477147695281
lookup, 746, 7, 6.004741981036751
join, 747, 201, 200.8984334875494
localize, 747, 5, 7.124413336507068
lookup, 747, 7, 6.529442547863261
join, 748, 157, 138.39981704811828
join, 749, 203, 175.69998208345862
localize, 749, 3, 2.0477690417395578
lookup, 749, 5, 4.4545007653579605
join, 750, 210, 177.6437150706195
join, 751, 206, 179.84838313761088
lookup, 751, 4, 2.0733420375447458
lookup, 751, 7, 7.726478431473392
localize, 751, 8, 4.1205668927949795
localize, 751, 6, 6.975192520538432
lookup, 751, 5, 3.713106508664008
join, 752, 229, 211.13172657677688
lookup, 752, 9, 8.036527271331641
join, 753, 184, 115.91214475586581
join, 754, 202, 169.47714324918744
lookup, 754, 8, 8.924040351711477
localize, 754, 4, 2.9042773182074555
lookup, 754, 6, 4.207441374670159
localize, 754, 297, 210.56489406292178
localize, 754, 7, 8.154026214451253
localize, 754, 7, 4.705967330579524
localize, 754, 10, 9.612095617964536
join, 755, 192, 154.66792847514137
lookup, 755, 6, 4.771031390586133
lookup, 755, 7, 5.414465696242563
lookup, 755, 8, 7.8319930417306365
lookup, 755, 9, 9.320406808216259
localize, 755, 317, 165.0691725630957
lookup, 755, 5, 2.753650357516828
localize, 755, 6, 3.8143739309059628
lookup, 755, 8, 7.685451217537455
join, 756, 212, 177.8536905482044
join, 757, 171, 135.2736594492742
join, 758, 209, 213.64889860149273
lookup, 758, 7, 4.499065668279263
lookup, 758, 5, 5.352297863212225
lookup, 758, 9, 6.273789208432719
join, 759, 230, 202.7634764576966
lookup, 759, 5, 5.704120939589315
join, 760, 182, 181.66788629367935
join, 761, 199, 148.38174129521147
lookup, 761, 7, 6.418715774526674
lookup, 761, 6, 4.969927737357793
localize, 761, 315, 294.6022759684182
lookup, 761, 5, 5.312956989718955
lookup, 761, 9, 9.560629539042253
lookup, 761, 5, 3.308356513619572
lookup, 761, 7, 7.494819381472578
localize, 761, 8, 7.780596024048622
lookup, 761, 5, 5.67675675675523
join, 762, 191, 205.9167646799945
localize, 762, 6, 5.828393749624909
join, 763, 181, 177.1523312295276
lookup, 763, 7, 7.3129680970143625
localize, 763, 295, 291.7025552087243
localize, 763, 302, 264.4356372686585
localize, 763, 6, 3.4529860131839674
lookup, 763, 4, 2.6901473463763743
join, 764, 218, 191.90890080546038
lookup, 764, 7, 7.080537218971624
lookup, 764, 6, 4.912743255571469
localize, 764, 299, 218.35512466021885
lookup, 764, 5, 9.187790213481744
lookup, 764, 8, 8.576525325034703
join, 765, 177, 167.90332308528332
lookup, 765, 6, 3.142500365723794
localize, 765, 8, 5.600266470697468
lookup, 765, 7, 8.038708035367378
localize, 765, 7, 5.1446672175645265
localize, 765, 5, 5.2097856575219526
localize, 765, 5, 3.1049812581448797
join, 766, 169, 153.30124853723942
lookup, 766, 8, 9.118334875248616
join, 767, 243, 255.37563798480997
localize, 767, 330, 241.1281966826713
localize, 767, 285, 232.88087440643966
lookup, 767, 8, 7.179476304773846
lookup, 767, 7, 4.701212614349805
localize, 767, 313, 212.11428479864387
join, 768, 183, 141.49737105340992
lookup, 768, 6, 3.051493972671779
lookup, 768, 7, 6.290449159079365
lookup, 768, 6, 8.687827095025463
lookup, 768, 7, 6.963651185066517
lookup, 768, 7, 5.597718244103234
lookup, 768, 6, 3.8613962198236287
lookup, 768, 6, 5.173566585144137
lookup, 768, 7, 4.183620092812092
lookup, 768, 5, 1.8631263512612326
lookup, 768, 6, 4.707660895494211
localize, 768, 6, 3.897615096691418
join, 769, 200, 136.112246858866
lookup, 769, 8, 6.685487722135303
join, 770, 195, 144.79699354291125
lookup, 770, 7, 3.511548978750825
lookup, 770, 5, 1.9670302198828848
lookup, 770, 8, 5.917177961556936
localize, 770, 6, 5.080272157910959
lookup, 770, 4, 4.65861711848551
join, 771, 202, 130.04176923539464
localize, 771, 200, 143.23716201991198
localize, 771, 277, 217.7090930149171
lookup, 771, 7, 6.9678164234759095
localize, 771, 6, 4.875863885786865
join, 772, 221, 212.1084257970454
localize, 772, 9, 4.972042622664022
localize, 772, 8, 9.066013836948178
join, 773, 158, 124.38227820870758
localize, 773, 8, 8.1966350453619
lookup, 773, 7, 5.21157591725542
lookup, 773, 6, 4.201099812165308
lookup, 773, 7, 4.445901335388296
join, 774, 176, 170.34054698423034
join, 775, 233, 183.84268205980817
lookup, 775, 5, 4.148274226742913
lookup, 775, 6, 4.652770954114791
join, 776, 197, 152.6243173759842
lookup, 776, 6, 6.013060180416576
lookup, 776, 6, 5.133740667518411
localize, 776, 7, 5.29035913767141
join, 777, 169, 133.40080852346418
lookup, 777, 7, 6.574518902416302
join, 778, 183, 96.1739834411582
lookup, 778, 7, 4.706054705414039
localize, 778, 6, 3.9799844304850893
lookup, 778, 2, 0.5864860240736525
localize, 778, 259, 250.82025086715956
localize, 778, 7, 8.62281013282629
localize, 778, 317, 219.7608013336511
lookup, 778, 7, 5.5701528464562795
join, 779, 215, 142.62688158591934
join, 780, 173, 142.04376816999743
lookup, 780, 6, 4.9617966431134155
join, 781, 195, 184.37738812353334
join, 782, 212, 220.94339962761745
lookup, 782, 8, 7.975772329930884
lookup, 782, 3, 1.981625182449218
lookup, 782, 5, 4.3076534499322126
join, 783, 139, 100.64486981340985
join, 784, 225, 165.8124411162101
localize, 784, 5, 2.52570506005012
join, 785, 202, 127.20059439165519
lookup, 785, 4, 5.620270340890588
localize, 785, 322, 235.49767237819353
join, 786, 208, 143.74982309958347
join, 787, 176, 119.89705632905125
lookup, 787, 4, 3.5544589741167103
join, 788, 199, 168.85425244911903
lookup, 788, 4, 2.490855265944533
join, 789, 106, 105.43426504999483
join, 790, 98, 78.38498975456832
join, 791, 224, 209.3900151246207
lookup, 791, 6, 3.88967484397716
lookup, 791, 9, 9.85643149972784
lookup, 791, 6, 6.716921940978072
localize, 791, 7, 5.855843639176165
lookup, 791, 7, 6.063181381506322
lookup, 791, 4, 0.7913382519491065
lookup, 791, 3, 1.9016702556014167
join, 792, 174, 137.04025227186656
lookup, 792, 9, 7.085828398511833
lookup, 792, 8, 7.766200895612577
lookup, 792, 8, 8.11622649938671
join, 793, 229, 174.23124738046204
lookup, 793, 8, 5.861201952808729
join, 794, 183, 159.8645181091369
localize, 794, 6, 4.554003059333011
lookup, 794, 8, 5.7537845795045275
lookup, 794, 6, 3.3694812592406924
localize, 794, 7, 4.092350704089009
join, 795, 233, 182.9092960393455
localize, 795, 294, 261.1562985472332
localize, 795, 8, 7.620917206730976
lookup, 795, 6, 4.800602059973884
lookup, 795, 7, 8.146601684858977
lookup, 795, 8, 3.4198564652859234
localize, 795, 8, 10.342236642312153
join, 796, 206, 114.07986062968952
join, 797, 198, 173.3316153786828
lookup, 797, 8, 4.609396425685844
lookup, 797, 8, 4.433580997270247
lookup, 797, 5, 1.8911110230258725
join, 798, 204, 161.98083898199073
lookup, 798, 7, 3.225273996518143
lookup, 798, 7, 7.686222740859458
localize, 798, 8, 8.689702618437066
join, 799, 225, 181.3319712276214
lookup, 799, 5, 3.701113902470633
join, 800, 209, 162.80251574844112
localize, 800, 276, 201.58844376396476
join, 801, 209, 153.56702670616735
lookup, 801, 8, 4.4391271271293915
lookup, 801, 5, 2.9397593761874616
join, 802, 203, 155.86524571676395
localize, 802, 297, 225.55481104117786
join, 803, 184, 171.43771881208272
localize, 803, 4, 2.791271319213605
join, 804, 225, 170.29034251110363
lookup, 804, 8, 6.669693926662342
localize, 804, 4, 5.550058119791826
lookup, 804, 4, 3.203719094078888
lookup, 804, 10, 4.925906192017856
lookup, 804, 7, 4.983798510636924
localize, 804, 4, 2.9623829103770403
join, 805, 184, 161.49842730102253
localize, 805, 7, 6.386486210508975
join, 806, 177, 134.73392236232021
localize, 806, 345, 323.1257919134404
lookup, 806, 5, 3.6513546769251413
lookup, 806, 8, 4.8051935433487785
lookup, 806, 5, 2.6534401355453134
lookup, 806, 5, 5.021438385543032
join, 807, 206, 191.91811745167212
join, 808, 239, 206.40292340720717
lookup, 808, 8, 7.839180067271675
lookup, 808, 5, 3.0227818742368897
localize, 808, 325, 254.55902974226586
localize, 808, 299, 281.70718954376696
lookup, 808, 6, 3.5382448445626085
lookup, 808, 6, 4.330799051171555
join, 809, 155, 100.20295518701171
localize, 809, 258, 242.1341542320394
localize, 809, 6, 3.233637517122175
lookup, 809, 5, 5.994467905619173
localize, 809, 234, 141.8807221655164
join, 810, 206, 168.01337637229753
localize, 810, 5, 4.623865149793356
lookup, 810, 6, 3.850344328603753
lookup, 810, 8, 7.7059208226708495
lookup, 810, 5, 4.253101966018602
localize, 810, 321, 267.1300813866483
lookup, 810, 7, 5.4272018444067385
join, 811, 168, 112.04993264757509
localize, 811, 5, 6.210255513669396
lookup, 811, 10, 8.169380400264501
lookup, 811, 6, 8.67916968366969
lookup, 811, 3, 3.4461037006001534
join, 812, 166, 153.35363067733888
join, 813, 222, 213.2195871771713
lookup, 813, 5, 5.071964776129328
join, 814, 212, 185.26903399939607
lookup, 814, 9, 7.966918614614583
lookup, 814, 2, 1.0238350595805736
lookup, 814, 7, 3.783308836717763
lookup, 814, 7, 4.088180796553567
lookup, 814, 7, 5.126247400998826
