op_type, network_size, n_connections, total_time
lookup, 609, 6, 5.220256678643968
join, 610, 109, 56.80305393236278
lookup, 610, 10, 10.367460910610053
lookup, 610, 5, 1.3190455042123774
lookup, 610, 5, 4.187836600995857
localize, 610, 342, 258.61763117111485
join, 611, 137, 134.1120136800927
join, 612, 182, 131.9154654683726
localize, 612, 8, 9.113303893151937
join, 613, 128, 104.91394714264825
lookup, 613, 3, 2.459460216613322
localize, 613, 6, 3.5824908147323336
localize, 613, 5, 4.069460652870442
join, 614, 114, 72.78651745846969
lookup, 614, 7, 5.530662479446169
lookup, 614, 8, 6.104810434240123
lookup, 614, 6, 4.319858045354499
join, 615, 174, 112.77376686779627
lookup, 615, 3, 2.8720453089759244
lookup, 615, 6, 3.4707667615856086
join, 616, 53, 30.408939780341697
lookup, 616, 7, 6.716513054472484
lookup, 616, 4, 2.8597894526457264
lookup, 616, 5, 3.3114406242752303
localize, 616, 7, 6.316537094442242
localize, 616, 242, 123.11973778054607
join, 617, 173, 136.71792869672709
lookup, 617, 8, 4.198107118175184
lookup, 617, 3, 2.5919913656614293
localize, 617, 7, 7.682761037814145
localize, 617, 289, 269.3108422409018
join, 618, 118, 94.38320368505003
join, 619, 147, 115.90321001366611
lookup, 619, 6, 6.965986491098404
lookup, 619, 2, 0.0
join, 620, 146, 134.02692690256475
lookup, 620, 9, 7.5650642289004555
localize, 620, 233, 124.5325517189359
lookup, 620, 5, 3.375665597794926
lookup, 620, 7, 4.187424455509856
lookup, 620, 4, 1.1206355070307275
localize, 620, 266, 146.7725636607434
lookup, 620, 7, 4.717882063862768
localize, 620, 314, 271.7898710899591
lookup, 620, 3, 4.447889143042838
localize, 620, 9, 5.922888868268704
localize, 620, 8, 8.77047509163421
join, 621, 154, 128.86144837857836
lookup, 621, 7, 8.852919901674944
lookup, 621, 7, 5.877762696479817
lookup, 621, 9, 6.147382950779121
join, 622, 134, 98.93352792962209
lookup, 622, 6, 2.7772787038281543
lookup, 622, 5, 3.9214716734693518
lookup, 622, 6, 3.65457938197019
join, 623, 165, 132.79940280216846
lookup, 623, 10, 7.898655411850159
lookup, 623, 7, 7.936262587927267
lookup, 623, 7, 4.6873595595337045
localize, 623, 9, 7.1107315792621435
lookup, 623, 7, 9.191070476459073
lookup, 623, 4, 2.082829014853765
localize, 623, 3, 3.7932295834514376
lookup, 623, 4, 0.7420038071756825
join, 624, 130, 110.52845341175927
lookup, 624, 6, 5.161820328558262
join, 625, 145, 145.8653736678442
lookup, 625, 5, 3.837990630815958
lookup, 625, 8, 6.524797682802592
join, 626, 198, 186.28391335656858
join, 627, 78, 45.90248730502274
localize, 627, 268, 200.7454832807902
join, 628, 59, 47.81504985790723
lookup, 628, 6, 7.8547751521306965
lookup, 628, 8, 5.518043521727122
localize, 628, 226, 165.1640381057477
join, 629, 136, 116.69176821885581
lookup, 629, 9, 7.629689587549925
lookup, 629, 5, 6.00676956084156
lookup, 629, 4, 4.629250866066653
lookup, 629, 11, 4.700444115247427
lookup, 629, 7, 4.638851300127969
localize, 629, 246, 140.96006840351458
lookup, 629, 4, 2.6138394048909506
lookup, 629, 5, 7.215496129858407
lookup, 629, 7, 4.2907194692217665
localize, 629, 242, 255.97267144376917
join, 630, 114, 90.24129921717007
localize, 630, 7, 4.366435699281315
lookup, 630, 7, 6.717891202695612
localize, 630, 294, 266.1546884183142
lookup, 630, 3, 1.2837212692004334
localize, 630, 200, 199.67974892594094
localize, 630, 252, 248.5354697238474
lookup, 630, 3, 1.6766406418505557
lookup, 630, 6, 7.857345373584744
lookup, 630, 3, 3.1898122401261375
join, 631, 119, 94.81222852944137
localize, 631, 254, 170.9382641055387
join, 632, 109, 50.909832236001115
join, 633, 179, 108.42600491314309
lookup, 633, 8, 5.771802587039057
lookup, 633, 8, 5.104640651905758
lookup, 633, 9, 7.181839461890834
lookup, 633, 7, 3.8548656675086423
lookup, 633, 6, 7.545535900251405
lookup, 633, 10, 9.741940806439361
lookup, 633, 4, 4.217530530006236
lookup, 633, 8, 7.912453302535346
lookup, 633, 4, 1.2817850731083746
lookup, 633, 3, 2.162861249622442
lookup, 633, 5, 4.442652532218253
join, 634, 183, 162.40312691157268
join, 635, 162, 150.95864129600895
lookup, 635, 6, 2.338972651093452
localize, 635, 255, 161.98261544727274
lookup, 635, 7, 4.861618762226552
join, 636, 182, 150.6826381425525
join, 637, 195, 140.30906557563603
lookup, 637, 7, 5.05669800637226
localize, 637, 5, 2.9558399674791396
join, 638, 135, 113.8183032452541
lookup, 638, 4, 2.0163966067108614
join, 639, 155, 134.14912278464277
localize, 639, 5, 2.169117012773532
lookup, 639, 6, 5.056198966168072
lookup, 639, 4, 5.995959415569028
lookup, 639, 8, 4.633022266276633
localize, 639, 4, 1.678031481053118
join, 640, 175, 159.20879066107122
localize, 640, 257, 188.80859587604598
localize, 640, 204, 164.0324404812621
lookup, 640, 4, 2.4381007884736072
join, 641, 190, 137.1538222031871
lookup, 641, 3, 1.671749608683003
join, 642, 54, 17.577938669265848
join, 643, 155, 121.83453906202851
join, 644, 92, 55.961499750799426
join, 645, 91, 63.039568247658565
localize, 645, 6, 4.185018256109097
lookup, 645, 9, 7.102267384916956
lookup, 645, 7, 3.4237838385025046
lookup, 645, 7, 6.228482532978865
lookup, 645, 4, 6.275604700747599
join, 646, 153, 141.5159622644305
join, 647, 121, 92.73655600296824
localize, 647, 5, 5.651949681880056
localize, 647, 8, 4.996021445187418
lookup, 647, 3, 0.9436929268876908
lookup, 647, 6, 2.7503760514372093
lookup, 647, 5, 3.2449168864150346
localize, 647, 6, 3.7984518652063954
lookup, 647, 5, 3.8999054253054934
lookup, 647, 2, 0.576523745206253
lookup, 647, 6, 3.5447261062491875
localize, 647, 271, 245.69635108038256
localize, 647, 8, 6.371805772590922
localize, 647, 6, 3.545568229178954
join, 648, 52, 14.468643381115232
localize, 648, 213, 119.69767186564248
lookup, 648, 9, 6.0903057923078325
lookup, 648, 2, 0.9841969182514633
lookup, 648, 4, 3.3993266310700503
lookup, 648, 6, 4.169633064277923
lookup, 648, 4, 4.825578819111305
localize, 648, 5, 3.073042767669789
lookup, 648, 7, 5.3831503792310365
localize, 648, 7, 6.275773314229533
lookup, 648, 6, 4.085852590770572
join, 649, 163, 92.4936721896578
lookup, 649, 2, 0.9958345161547199
lookup, 649, 3, 2.4907654612994703
join, 650, 136, 100.770001604437
lookup, 650, 4, 2.9396808478154197
localize, 650, 7, 4.531917745127447
localize, 650, 7, 4.784436619857015
lookup, 650, 9, 6.941310036787016
lookup, 650, 6, 5.625587009517202
lookup, 650, 5, 2.8704145878816694
lookup, 650, 2, 1.1907798723583103
localize, 650, 6, 4.596109107434349
localize, 650, 154, 61.96389810452793
localize, 650, 261, 188.19294779941075
join, 651, 175, 168.80860532946159
join, 652, 154, 127.46691037489691
localize, 652, 8, 9.188648664388811
lookup, 652, 5, 4.6338356559341385
lookup, 652, 4, 3.0105525756266576
lookup, 652, 7, 4.550115644802685
join, 653, 124, 110.37700806741238
join, 654, 171, 135.69573843788825
lookup, 654, 8, 8.689919282244407
lookup, 654, 5, 4.345050310966692
lookup, 654, 4, 4.549528036788997
lookup, 654, 7, 5.843635475774672
join, 655, 134, 115.2335643356833
lookup, 655, 7, 5.241624727227247
localize, 655, 5, 3.9939598675827965
join, 656, 105, 85.84629693586716
lookup, 656, 4, 4.5178659527774085
lookup, 656, 5, 4.087246411831617
localize, 656, 6, 5.800500721906367
lookup, 656, 7, 5.194025626479873
lookup, 656, 5, 4.298629689173756
lookup, 656, 4, 3.1438698826451867
lookup, 656, 7, 3.993000219057891
localize, 656, 175, 165.03062258151377
lookup, 656, 4, 4.211602397167734
lookup, 656, 4, 4.811778473694385
localize, 656, 218, 164.8720193964029
lookup, 656, 7, 5.740324339266955
localize, 656, 5, 6.093605718992048
lookup, 656, 4, 5.544537412210913
localize, 656, 6, 5.423367498859555
join, 657, 130, 125.70529675261353
localize, 657, 7, 5.235838169815068
lookup, 657, 9, 6.763689954456288
lookup, 657, 7, 4.655262231681986
lookup, 657, 4, 1.1135282762108643
localize, 657, 6, 5.486577020433794
join, 658, 161, 118.5085048220668
lookup, 658, 4, 2.9017218380348946
join, 659, 171, 129.66763500859454
join, 660, 129, 81.56016259692719
join, 661, 122, 93.33482863116085
localize, 661, 4, 5.522281844169955
lookup, 661, 8, 5.9387625590407565
lookup, 661, 5, 4.08800346975703
join, 662, 123, 81.42118536457133
lookup, 662, 6, 5.0891661029370345
lookup, 662, 6, 3.937803219335297
lookup, 662, 9, 10.048148614594682
localize, 662, 6, 5.008734232643708
lookup, 662, 6, 4.320058017756333
localize, 662, 6, 4.417547929889375
lookup, 662, 3, 2.0050035814288742
localize, 662, 5, 5.841185241735852
localize, 662, 210, 84.83584770235328
localize, 662, 6, 5.146324128869149
localize, 662, 6, 4.194264070093754
lookup, 662, 6, 3.4974488195271745
lookup, 662, 5, 4.940733452017634
lookup, 662, 7, 5.7735846269011395
lookup, 662, 10, 6.426049840583657
lookup, 662, 5, 4.08800346975703
join, 663, 178, 178.64185046844187
join, 664, 107, 66.54642113054034
lookup, 664, 4, 5.24579597285128
lookup, 664, 5, 4.035042980155705
lookup, 664, 8, 3.9642474519391064
join, 665, 129, 78.27955132689476
localize, 665, 116, 108.70335526598382
lookup, 665, 4, 3.3881116398006035
lookup, 665, 7, 4.436189104920619
localize, 665, 2, 0.90434484127308
join, 666, 112, 65.69713893535038
localize, 666, 7, 6.801460521332475
lookup, 666, 9, 4.685604213827309
join, 667, 141, 114.46888058044219
lookup, 667, 6, 8.311671462491425
lookup, 667, 4, 2.9921130217409653
join, 668, 122, 85.56705623152064
localize, 668, 5, 3.539630292172109
localize, 668, 269, 215.16935610583684
join, 669, 181, 114.42416472488216
lookup, 669, 6, 5.23644392814261
lookup, 669, 4, 2.5008274208603543
lookup, 669, 8, 8.241433798542946
lookup, 669, 8, 4.93418417015279
join, 670, 141, 104.66310459436761
lookup, 670, 6, 9.004841746259196
lookup, 670, 5, 3.959945373914277
join, 671, 84, 94.49074433919453
lookup, 671, 7, 8.19546816819835
lookup, 671, 4, 1.8937542341318914
lookup, 671, 7, 9.144267921741744
join, 672, 70, 48.491235190461275
localize, 672, 158, 121.955995856557
lookup, 672, 6, 7.5711486868090025
localize, 672, 233, 129.4664381205047
join, 673, 167, 131.48882805742022
lookup, 673, 7, 4.94809704412459
join, 674, 175, 169.91200750768888
lookup, 674, 10, 8.043218066281074
lookup, 674, 6, 6.205188452298875
localize, 674, 289, 267.66633827967064
localize, 674, 181, 122.33269069371723
localize, 674, 310, 340.6527685774982
join, 675, 149, 145.17161965531213
lookup, 675, 6, 3.242913080253457
localize, 675, 233, 126.62163324926053
join, 676, 106, 101.8144624843461
lookup, 676, 5, 5.900163788217515
lookup, 676, 8, 6.088065054687316
localize, 676, 8, 7.33419582349349
join, 677, 51, 107.71545877808492
localize, 677, 7, 7.922737025277641
localize, 677, 7, 5.619435871765562
lookup, 677, 9, 8.02310873245966
join, 678, 221, 174.610851544974
lookup, 678, 6, 4.718990416063181
lookup, 678, 7, 6.395535994480097
lookup, 678, 4, 3.407341140185596
join, 679, 178, 141.40356345790772
lookup, 679, 5, 4.628511448325035
join, 680, 91, 40.015575038085046
lookup, 680, 8, 7.1008318120015
join, 681, 100, 91.7184282145055
lookup, 681, 4, 2.3571744770188157
localize, 681, 289, 242.45728653956357
localize, 681, 285, 168.2243137830744
lookup, 681, 6, 4.4403376919354
localize, 681, 312, 265.27663523345615
localize, 681, 241, 166.78956187016487
lookup, 681, 6, 7.806664858730394
join, 682, 127, 115.68598203474527
join, 683, 108, 105.34144302088625
join, 684, 188, 134.14456793631328
join, 685, 122, 104.44314523877027
localize, 685, 6, 4.145146033440213
localize, 685, 101, 98.7339747639044
lookup, 685, 7, 4.299186508219633
lookup, 685, 7, 3.950345274989874
join, 686, 138, 124.77585050442603
localize, 686, 4, 3.1458525850918218
lookup, 686, 2, 0.5467963299870711
join, 687, 49, 17.398540193423734
join, 688, 48, 22.377111165547266
join, 689, 155, 108.50911806578651
lookup, 689, 8, 4.554179209862425
lookup, 689, 5, 2.4621364882471193
lookup, 689, 7, 5.854320365853419
join, 690, 138, 125.92560542496105
localize, 690, 4, 2.3204736414286193
lookup, 690, 7, 4.478157250961228
lookup, 690, 9, 7.400567678706891
localize, 690, 217, 195.72720882865866
lookup, 690, 7, 4.963353774290874
lookup, 690, 3, 0.8888762247915694
join, 691, 96, 75.70394893446583
join, 692, 87, 85.97822975563581
lookup, 692, 8, 5.674571283668175
lookup, 692, 4, 3.5601358904926834
join, 693, 194, 150.20625192750697
join, 694, 147, 128.88172045812405
lookup, 694, 5, 4.686971727663628
lookup, 694, 5, 3.4580837584114192
lookup, 694, 4, 1.4377629215572965
lookup, 694, 4, 1.4196164519798231
join, 695, 219, 185.22771406561594
lookup, 695, 10, 9.370737511476765
localize, 695, 8, 8.626284778833433
lookup, 695, 6, 7.404079674685395
lookup, 695, 8, 5.40937494125321
lookup, 695, 6, 5.565772436516829
localize, 695, 217, 161.41570264524034
lookup, 695, 5, 3.5189757115086033
lookup, 695, 5, 3.4184019855228422
join, 696, 113, 115.62515906988617
localize, 696, 8, 7.218604129666942
lookup, 696, 5, 4.821194436660325
localize, 696, 175, 153.65662254951872
lookup, 696, 4, 2.2589493122773314
lookup, 696, 9, 5.961447524876589
join, 697, 123, 104.18717517133202
lookup, 697, 2, 0.0
lookup, 697, 8, 6.460929811463888
lookup, 697, 6, 6.743243645956202
localize, 697, 5, 2.916604780344478
lookup, 697, 4, 3.786739795477513
localize, 697, 276, 259.7839788873975
join, 698, 169, 126.91187222668242
lookup, 698, 3, 1.5755638527961702
lookup, 698, 7, 6.20757033852626
lookup, 698, 4, 1.7786410898094047
lookup, 698, 5, 4.222904216155427
localize, 698, 252, 241.33354257207768
lookup, 698, 5, 6.845074527851391
lookup, 698, 5, 5.849731769840156
join, 699, 75, 63.204606835768736
lookup, 699, 7, 5.310279857525774
join, 700, 133, 82.70341584501524
lookup, 700, 2, 0.9251412107881305
localize, 700, 207, 180.2178191435619
localize, 700, 4, 1.3751722450452277
lookup, 700, 10, 7.591667141232381
join, 701, 87, 107.87593958306681
localize, 701, 240, 130.17577950907054
lookup, 701, 6, 5.847279471278866
lookup, 701, 5, 5.844954136455415
localize, 701, 3, 1.291582897312368
lookup, 701, 5, 4.29210693924908
join, 702, 160, 140.79351116652524
lookup, 702, 5, 4.2455309586126395
localize, 702, 241, 179.41931189145737
lookup, 702, 4, 3.8355889126004916
lookup, 702, 6, 2.9492706226195002
localize, 702, 155, 170.48195148450617
join, 703, 209, 169.82597398558286
join, 704, 155, 139.30978876828698
lookup, 704, 4, 2.1200973453018124
localize, 704, 256, 222.37609083235932
localize, 704, 232, 195.42196498067128
localize, 704, 6, 3.52434800150559
lookup, 704, 8, 7.569560496792374
join, 705, 197, 169.60800669393572
localize, 705, 5, 2.7014667492241418
localize, 705, 229, 142.47472874594493
lookup, 705, 6, 3.364440419465883
join, 706, 195, 170.09434479992555
localize, 706, 7, 7.043146842089152
lookup, 706, 2, 0.9958345161547199
join, 707, 213, 134.62573022674283
join, 708, 204, 120.76412964023883
lookup, 708, 3, 3.6722365023220833
lookup, 708, 4, 4.384893609258067
localize, 708, 8, 7.365605806005566
lookup, 708, 6, 4.359744867267744
localize, 708, 5, 6.597333526936005
join, 709, 88, 72.04874014421702
join, 710, 178, 135.3907342538418
join, 711, 128, 105.56454232430617
lookup, 711, 5, 2.9960520167246267
lookup, 711, 6, 5.472212269042727
lookup, 711, 9, 9.034726602390357
lookup, 711, 4, 4.281548651236542
localize, 711, 274, 223.7165211299262
localize, 711, 246, 181.82469281307866
lookup, 711, 4, 2.7010571218467385
localize, 711, 3, 3.298032172170659
localize, 711, 256, 204.70285345742926
join, 712, 144, 100.95131288794003
lookup, 712, 7, 5.1648698760819824
lookup, 712, 4, 2.2644717905717084
lookup, 712, 8, 3.6620748460402273
lookup, 712, 6, 6.425711591186033
lookup, 712, 8, 7.355218914562385
join, 713, 90, 113.71725770850827
localize, 713, 6, 3.922211680544644
lookup, 713, 7, 5.201483243665377
join, 714, 145, 103.85083360689687
lookup, 714, 2, 0.694286546920091
join, 715, 188, 138.8782048451436
localize, 715, 8, 5.450267474325749
lookup, 715, 7, 6.774693391015093
localize, 715, 3, 1.3456953325410579
join, 716, 90, 57.713444041402035
lookup, 716, 4, 1.6128534271249384
lookup, 716, 6, 5.025134118118063
localize, 716, 5, 4.5698221003570225
lookup, 716, 6, 7.353003580621916
lookup, 716, 4, 4.0976358343189165
join, 717, 181, 135.34331548361126
lookup, 717, 9, 4.502165007253524
lookup, 717, 5, 5.082656599610291
lookup, 717, 8, 4.415661402120546
join, 718, 24, 6.746775889968428
lookup, 718, 6, 8.452669342024288
localize, 718, 3, 2.8500365391349134
join, 719, 162, 172.84933060179645
lookup, 719, 4, 0.5918092452485011
join, 720, 136, 115.38561352317389
lookup, 720, 4, 4.777804862143831
localize, 720, 8, 7.612596430981812
join, 721, 177, 131.49481697863496
join, 722, 108, 63.54887899588266
join, 723, 143, 120.61676456715445
lookup, 723, 6, 4.854093737743673
join, 724, 78, 73.27908568696255
lookup, 724, 8, 7.911568247316362
lookup, 724, 3, 5.064227834695038
lookup, 724, 10, 6.483369842600542
lookup, 724, 5, 1.4325787389791647
join, 725, 152, 98.125356824363
lookup, 725, 6, 5.522940358927012
localize, 725, 218, 153.56973495905635
lookup, 725, 4, 3.440383617894957
localize, 725, 4, 2.465399036243521
lookup, 725, 3, 0.9108233138772873
join, 726, 52, 64.10959166212648
lookup, 726, 5, 3.1271405213208556
join, 727, 129, 138.47705328743834
join, 728, 117, 89.7001261113569
localize, 728, 211, 163.22136572570972
join, 729, 180, 154.7551282780394
localize, 729, 4, 3.897513052762257
join, 730, 163, 173.78087999719463
lookup, 730, 6, 5.943901136231322
localize, 730, 5, 4.424471756301858
lookup, 730, 5, 3.8383255687267015
join, 731, 144, 115.08368152099173
join, 732, 169, 103.5936466364586
lookup, 732, 7, 6.330942387502505
join, 733, 126, 86.57117058725308
lookup, 733, 6, 3.2655922200696197
lookup, 733, 6, 3.7898773197724274
localize, 733, 191, 174.5216204759418
join, 734, 146, 119.44644893695292
lookup, 734, 5, 4.252350113227025
join, 735, 123, 104.186348363468
lookup, 735, 7, 6.9481675048640374
localize, 735, 5, 3.230992126921905
join, 736, 107, 75.37148560483858
localize, 736, 6, 5.406348225790207
join, 737, 169, 143.5705863810219
lookup, 737, 5, 3.1865533879662005
lookup, 737, 7, 3.969050593987978
lookup, 737, 8, 5.193619369538644
lookup, 737, 7, 4.08852486527252
join, 738, 140, 102.88410912871592
join, 739, 138, 98.94798796681363
join, 740, 44, 43.26807425726004
join, 741, 154, 100.86701820765418
localize, 741, 304, 234.5941143197995
join, 742, 85, 77.3333473992809
localize, 742, 7, 8.345970751700106
join, 743, 174, 110.35805612061573
localize, 743, 5, 3.5128398357008392
localize, 743, 266, 132.5793669632846
localize, 743, 194, 169.47375078747677
join, 744, 142, 113.53518708155494
lookup, 744, 4, 3.5836852649124773
join, 745, 145, 155.45224252996704
join, 746, 138, 107.8091107591095
join, 747, 110, 87.25058789680489
localize, 747, 171, 189.03258238378464
join, 748, 166, 133.30402773876745
lookup, 748, 8, 6.899118092610793
lookup, 748, 6, 3.289584299876901
localize, 748, 291, 271.52928604526664
lookup, 748, 8, 6.724513396299129
lookup, 748, 6, 3.7310681119633338
lookup, 748, 7, 5.424935465064775
join, 749, 179, 146.84944065034833
lookup, 749, 7, 4.770152358347604
lookup, 749, 6, 3.369865127630184
lookup, 749, 3, 2.2015060622818163
join, 750, 68, 48.224421628695644
lookup, 750, 9, 6.501015385456791
join, 751, 106, 97.01587463231962
join, 752, 127, 105.51817970146374
lookup, 752, 5, 2.061720999788096
localize, 752, 250, 199.77253750745967
lookup, 752, 3, 1.6821864132530162
lookup, 752, 6, 3.207933399131361
lookup, 752, 2, 1.0898956683711267
lookup, 752, 6, 5.748670413472911
lookup, 752, 5, 2.7948765430647375
localize, 752, 5, 3.25280128568437
lookup, 752, 7, 6.412859814339851
lookup, 752, 6, 7.445930408676984
lookup, 752, 5, 3.7612770662629607
lookup, 752, 4, 3.2156868821138525
localize, 752, 3, 2.8104235529353767
localize, 752, 7, 6.086837116761874
lookup, 752, 4, 2.044600947646389
join, 753, 135, 137.70569978707505
lookup, 753, 6, 4.627334004378075
lookup, 753, 4, 3.484717813273417
localize, 753, 257, 137.486960587418
lookup, 753, 7, 3.612563218926696
lookup, 753, 7, 3.7929064120306992
lookup, 753, 3, 2.6396220189022097
localize, 753, 204, 175.261607335564
lookup, 753, 7, 4.337569967097643
localize, 753, 8, 9.449163279061851
localize, 753, 6, 3.5367459690754686
join, 754, 122, 90.28060546955984
join, 755, 143, 174.56267362026443
lookup, 755, 2, 0.37554404710797784
lookup, 755, 6, 6.2869023485472475
localize, 755, 5, 3.5814098812182693
localize, 755, 227, 194.3680975418749
join, 756, 45, 16.296884412342873
localize, 756, 9, 10.016393384850113
localize, 756, 239, 204.07750901161282
join, 757, 118, 92.58248214201768
lookup, 757, 4, 5.0968305087367005
lookup, 757, 8, 5.120249923784153
localize, 757, 184, 171.48975796579245
lookup, 757, 4, 2.364493215762875
join, 758, 184, 128.44814024234464
join, 759, 119, 118.76499012962714
join, 760, 150, 112.6061641313227
lookup, 760, 5, 5.049824737671703
lookup, 760, 6, 5.096324199028998
join, 761, 156, 78.14841499683516
lookup, 761, 9, 6.7318587935910585
join, 762, 206, 167.4921714908701
lookup, 762, 5, 3.0146057016704866
join, 763, 114, 107.59793095119872
lookup, 763, 6, 4.994337216840626
lookup, 763, 5, 4.7786879655432895
localize, 763, 6, 3.273557016115662
lookup, 763, 3, 2.2792182491663286
localize, 763, 6, 6.9678546205098275
lookup, 763, 8, 5.501259214205611
lookup, 763, 6, 6.382951377606931
join, 764, 120, 117.02483761337284
localize, 764, 6, 6.596568711495394
lookup, 764, 9, 6.046243836477371
join, 765, 171, 175.56963252890984
localize, 765, 8, 5.56713767804246
lookup, 765, 5, 3.85196418643948
join, 766, 211, 215.90599728158813
lookup, 766, 7, 4.203674222370001
join, 767, 142, 124.50289164283491
lookup, 767, 7, 5.983103870707443
lookup, 767, 4, 2.46835958994765
lookup, 767, 2, 0.6277635065620079
join, 768, 129, 96.84819742433366
join, 769, 175, 169.42564414618374
lookup, 769, 3, 1.0190270705094395
localize, 769, 214, 224.10749836257654
join, 770, 154, 96.46016743433837
join, 771, 90, 41.6774565241923
join, 772, 155, 102.34118599053052
lookup, 772, 6, 5.384297783327725
localize, 772, 252, 278.25017353983264
join, 773, 194, 159.57487749681565
localize, 773, 7, 7.462572419827762
lookup, 773, 5, 4.916120028737058
join, 774, 92, 78.27840453097136
lookup, 774, 7, 7.2192929871269325
localize, 774, 207, 168.53158697525063
lookup, 774, 6, 7.6789977827196205
join, 775, 142, 104.15295351211766
localize, 775, 257, 182.96329427547275
localize, 775, 9, 9.60540621311919
lookup, 775, 7, 5.237378226897071
join, 776, 147, 133.76742081598445
lookup, 776, 7, 7.251970445328096
lookup, 776, 8, 6.779335033181522
join, 777, 163, 142.14626062168145
lookup, 777, 7, 7.223111240074737
lookup, 777, 11, 6.635208793825697
localize, 777, 249, 200.88923579939166
lookup, 777, 3, 4.242253893906738
join, 778, 186, 115.94670711977523
localize, 778, 6, 6.072685069133119
join, 779, 119, 107.73243674701811
localize, 779, 8, 4.836935425258185
lookup, 779, 9, 5.9227212273285845
localize, 779, 214, 161.63150693684972
localize, 779, 4, 2.798863025275849
lookup, 779, 5, 4.897715715558111
lookup, 779, 6, 8.368255436348477
lookup, 779, 8, 6.267096626911593
lookup, 779, 5, 2.8075141102405894
join, 780, 145, 151.36310294237822
join, 781, 121, 91.21110972364818
join, 782, 166, 134.8615996251406
join, 783, 94, 109.32245993107699
localize, 783, 276, 252.29481910460186
lookup, 783, 5, 4.323768274164227
lookup, 783, 6, 5.735124250011753
lookup, 783, 5, 2.8383025803226762
lookup, 783, 7, 6.4342450777651745
localize, 783, 5, 6.574494571708178
lookup, 783, 4, 2.9426709630686196
localize, 783, 5, 3.2364743967204337
lookup, 783, 8, 5.406693768318097
join, 784, 157, 164.74320183284433
join, 785, 124, 79.87416366438617
localize, 785, 8, 5.92366785247037
join, 786, 98, 90.03627386819478
join, 787, 130, 84.97199781752161
localize, 787, 194, 221.0141605239395
join, 788, 133, 87.94180381463816
join, 789, 96, 64.11955087851916
join, 790, 120, 78.8119452199821
lookup, 790, 5, 5.458759721903046
join, 791, 178, 160.0657859298592
lookup, 791, 7, 9.244938596942754
localize, 791, 225, 162.58475893122426
lookup, 791, 6, 5.444464253574836
localize, 791, 5, 2.5609423927631307
join, 792, 113, 102.81971984366614
lookup, 792, 6, 3.4659599280240223
localize, 792, 260, 201.87456381914842
join, 793, 106, 63.700067372368984
localize, 793, 4, 3.020574762172547
lookup, 793, 3, 2.3671605237422773
lookup, 793, 7, 3.0446117799882355
lookup, 793, 11, 8.30528098857897
join, 794, 186, 191.01806756822296
lookup, 794, 5, 4.791995974115897
lookup, 794, 4, 4.417520816563326
lookup, 794, 7, 6.014135323251461
join, 795, 122, 97.32516089816241
lookup, 795, 4, 4.1446229504070935
join, 796, 116, 112.83395753786425
join, 797, 103, 116.32810162728055
lookup, 797, 5, 4.286683310056182
lookup, 797, 3, 1.798661386998444
lookup, 797, 5, 4.659550142051655
localize, 797, 196, 217.73565360227212
lookup, 797, 4, 4.894826902330456
lookup, 797, 4, 3.4416765932340843
join, 798, 134, 127.38048974382023
localize, 798, 3, 3.8130265635804905
lookup, 798, 3, 2.834396605112892
localize, 798, 7, 5.842714611650365
lookup, 798, 6, 8.777053489613904
localize, 798, 216, 90.57096426322391
localize, 798, 6, 4.803492262654046
lookup, 798, 4, 2.2999684695034968
localize, 798, 7, 5.370028528470723
join, 799, 143, 92.4605948755024
localize, 799, 293, 231.79538201246103
join, 800, 130, 82.01740654619302
lookup, 800, 4, 4.658792505637318
join, 801, 147, 115.61375909843662
lookup, 801, 5, 4.135976244775887
localize, 801, 223, 132.75307019205414
lookup, 801, 9, 7.477109072511268
lookup, 801, 5, 5.780472966912384
join, 802, 153, 133.94169812950935
localize, 802, 198, 167.2269224819503
join, 803, 131, 105.2713953279735
join, 804, 130, 119.88636769621571
join, 805, 129, 118.46628022160579
localize, 805, 7, 3.5671627010738627
lookup, 805, 7, 7.743697321689302
lookup, 805, 4, 3.4721938624303528
lookup, 805, 4, 2.8761670033442295
lookup, 805, 10, 9.547920221059957
join, 806, 125, 146.01688379924386
join, 807, 58, 22.52261673925448
lookup, 807, 7, 7.57999578132356
lookup, 807, 4, 4.27036490086682
localize, 807, 165, 72.05137319169519
join, 808, 69, 67.86071481933043
localize, 808, 177, 214.06822289357675
lookup, 808, 4, 2.4689608314098574
localize, 808, 3, 3.2818210746884424
join, 809, 141, 88.13373780946752
localize, 809, 9, 8.652843113945643
localize, 809, 8, 7.912020695123784
lookup, 809, 8, 5.103987470544489
join, 810, 51, 70.25884804055725
lookup, 810, 10, 8.370655575450595
join, 811, 145, 83.70894913283036
lookup, 811, 6, 4.74910877963429
localize, 811, 150, 158.69634726954774
lookup, 811, 9, 7.023407961084922
join, 812, 41, 52.849668872360255
lookup, 812, 7, 5.370655381520921
localize, 812, 4, 4.343601796698281
lookup, 812, 5, 4.281104948708826
join, 813, 195, 202.1846291461608
lookup, 813, 4, 4.514969010015395
lookup, 813, 7, 7.981646094537854
lookup, 813, 5, 2.4623841207649093
lookup, 813, 3, 4.03644983843892
lookup, 813, 3, 1.7560512730524018
localize, 813, 308, 309.8580442930195
localize, 813, 5, 6.11529549284493
join, 814, 121, 105.96110994664606
lookup, 814, 3, 2.798993818789722
