op_type, op_index, network_size, n_connections, total_time
lookup, 652, 240, 7, 8.960590284008637
lookup, 653, 240, 5, 6.577327064391069
lookup, 654, 240, 5, 4.420460817284805
join, 655, 241, 206, 142.5407624704503
lookup, 656, 241, 4, 2.409084748833838
lookup, 657, 241, 7, 8.226404457859706
lookup, 658, 241, 6, 6.104612742041606
lookup, 659, 241, 8, 3.101922493100497
join, 660, 242, 210, 166.65214571720503
join, 661, 243, 211, 185.14792108698109
join, 662, 244, 216, 148.26201007740406
lookup, 663, 244, 7, 5.783468609541988
join, 664, 245, 203, 117.64935365864268
lookup, 665, 245, 7, 5.382890577884481
lookup, 666, 245, 8, 8.109437453736216
join, 667, 246, 214, 194.41044505149796
lookup, 668, 246, 6, 3.8979943200282605
join, 669, 247, 200, 154.5890419473291
lookup, 670, 247, 6, 7.768617982878268
lookup, 671, 247, 5, 4.373725311088717
join, 672, 248, 195, 132.19522763327697
join, 673, 249, 217, 176.5642873193083
lookup, 674, 249, 5, 4.250919580333264
lookup, 675, 249, 8, 6.504141324494476
lookup, 676, 249, 7, 7.382212377778438
join, 677, 250, 195, 123.54588319269419
lookup, 678, 250, 6, 5.370559174803766
lookup, 679, 250, 6, 3.414213626340657
lookup, 680, 250, 5, 3.7817306763802514
join, 681, 251, 217, 210.2775183459739
lookup, 682, 251, 4, 1.6381922192002245
lookup, 683, 251, 6, 4.197085501291147
lookup, 684, 251, 7, 5.999163579944755
lookup, 685, 251, 6, 4.44256855197529
lookup, 686, 251, 4, 2.2281045812585547
lookup, 687, 251, 6, 4.275869577238461
lookup, 688, 251, 6, 5.0229753941176325
join, 689, 252, 215, 146.08539537902442
lookup, 690, 252, 8, 6.6002381597381214
lookup, 691, 252, 7, 6.494442213461085
join, 692, 253, 199, 144.7060281670586
lookup, 693, 253, 5, 1.9123690071383956
join, 694, 254, 207, 213.4970531207109
lookup, 695, 254, 7, 6.8866064067526045
join, 696, 255, 214, 166.1684822152715
join, 697, 256, 203, 172.20199162051688
lookup, 698, 256, 6, 4.4209590948698
lookup, 699, 256, 8, 9.685825976698721
lookup, 700, 256, 5, 2.8655064448547662
join, 701, 257, 213, 213.00657763145603
lookup, 702, 257, 6, 6.150208349079415
lookup, 703, 257, 5, 2.4679422428532387
join, 704, 258, 219, 165.77366259412904
join, 705, 259, 221, 191.08768439113396
lookup, 706, 259, 7, 6.702773907516687
lookup, 707, 259, 7, 3.968246632712503
join, 708, 260, 191, 118.49920476073508
lookup, 709, 260, 6, 3.941193505118958
lookup, 710, 260, 7, 4.2534125110676095
join, 711, 261, 245, 222.7644483160405
lookup, 712, 261, 4, 1.9397831051010805
lookup, 713, 261, 6, 5.423413745018732
join, 714, 262, 205, 150.51441245460907
join, 715, 263, 221, 177.80481898146
lookup, 716, 263, 6, 7.1291800848707165
lookup, 717, 263, 6, 6.076240411403468
join, 718, 264, 219, 197.0463502166794
lookup, 719, 264, 7, 6.344328568656759
lookup, 720, 264, 6, 3.4978932258789452
lookup, 721, 264, 6, 3.1632066823537777
join, 722, 265, 224, 186.13297451186838
lookup, 723, 265, 6, 5.338968328367543
join, 724, 266, 204, 141.80885471454962
lookup, 725, 266, 8, 7.544339516795203
lookup, 726, 266, 7, 5.498140404600747
lookup, 727, 266, 8, 6.674557228402283
join, 728, 267, 230, 230.01292188888306
lookup, 729, 267, 6, 5.403902169391383
lookup, 730, 267, 5, 2.9671277072667235
join, 731, 268, 224, 187.31924957522986
lookup, 732, 268, 7, 6.143984994829191
join, 733, 269, 212, 188.8688204822763
join, 734, 270, 204, 119.28257033016709
lookup, 735, 270, 4, 1.1560479462992674
lookup, 736, 270, 7, 5.592090972706369
lookup, 737, 270, 5, 2.240150890280945
lookup, 738, 270, 5, 4.2569206036470675
lookup, 739, 270, 7, 5.414277166127373
lookup, 740, 270, 6, 5.025940223361801
lookup, 741, 270, 6, 7.415358828755062
join, 742, 271, 206, 141.55830442926916
lookup, 743, 271, 9, 7.336438582683209
lookup, 744, 271, 6, 5.128975199173089
lookup, 745, 271, 7, 4.689935723268237
join, 746, 272, 205, 196.5431689852303
lookup, 747, 272, 6, 2.6988371254488115
lookup, 748, 272, 4, 4.048103201493229
lookup, 749, 272, 6, 6.473510476830265
lookup, 750, 272, 4, 4.826740835988154
lookup, 751, 272, 6, 3.6800613431342057
join, 752, 273, 208, 149.7445030758709
lookup, 753, 273, 6, 6.458232587146818
join, 754, 274, 202, 173.6929730660762
lookup, 755, 274, 6, 3.8285816230089904
lookup, 756, 274, 4, 4.6128270609794395
join, 757, 275, 202, 174.1363113539825
lookup, 758, 275, 8, 5.26464339062063
join, 759, 276, 213, 201.37019276308638
lookup, 760, 276, 3, 4.29745158211501
lookup, 761, 276, 6, 8.743623457306258
join, 762, 277, 205, 172.42574762629576
lookup, 763, 277, 6, 5.677816762143515
join, 764, 278, 206, 197.63719272640284
join, 765, 279, 223, 235.0475857904801
lookup, 766, 279, 6, 5.46400578994642
lookup, 767, 279, 5, 3.946831041230505
lookup, 768, 279, 6, 6.475985675191702
join, 769, 280, 212, 198.66270686989807
join, 770, 281, 204, 170.0630695947464
lookup, 771, 281, 5, 6.6363281441562165
join, 772, 282, 215, 182.6173327152498
lookup, 773, 282, 5, 2.485003551082914
join, 774, 283, 204, 166.4990350995999
join, 775, 284, 213, 189.0469835252311
lookup, 776, 284, 5, 3.654525500694211
lookup, 777, 284, 7, 5.255833108895606
lookup, 778, 284, 6, 4.676266621680045
lookup, 779, 284, 6, 5.729688639364483
join, 780, 285, 204, 198.32821140474675
lookup, 781, 285, 6, 2.508031011357497
join, 782, 286, 216, 140.87087718742578
lookup, 783, 286, 7, 5.435156506154818
lookup, 784, 286, 6, 3.4464414581576066
join, 785, 287, 202, 201.6276479883785
lookup, 786, 287, 7, 9.140055420828652
lookup, 787, 287, 5, 3.5364847223813274
join, 788, 288, 236, 175.14352700717805
join, 789, 289, 202, 159.54745151430694
lookup, 790, 289, 6, 7.328047809563737
lookup, 791, 289, 7, 5.189432344425092
lookup, 792, 289, 6, 5.1264472849988945
lookup, 793, 289, 6, 3.3212038804386506
join, 794, 290, 201, 151.7662914320978
join, 795, 291, 218, 191.52530498601183
lookup, 796, 291, 8, 6.750296987964336
lookup, 797, 291, 7, 3.6704874907472798
lookup, 798, 291, 5, 5.546041613935344
join, 799, 292, 211, 179.59879035834004
lookup, 800, 292, 6, 5.851526056619645
lookup, 801, 292, 6, 5.974881094895142
lookup, 802, 292, 6, 6.029864781597068
join, 803, 293, 208, 185.47014065509507
lookup, 804, 293, 4, 2.0776263429017794
join, 805, 294, 215, 182.73606076232159
join, 806, 295, 212, 159.38330304521347
lookup, 807, 295, 6, 4.16714254269577
join, 808, 296, 211, 210.53176029950535
lookup, 809, 296, 4, 3.276621238386007
join, 810, 297, 190, 140.8665619105581
lookup, 811, 297, 7, 5.051032747758426
join, 812, 298, 232, 241.53806724412422
lookup, 813, 298, 6, 5.894779445083271
lookup, 814, 298, 4, 4.414667672077971
lookup, 815, 298, 7, 7.868368054719088
join, 816, 299, 204, 145.8311326801887
lookup, 817, 299, 6, 5.123672368289209
lookup, 818, 299, 6, 6.043346299306461
lookup, 819, 299, 5, 3.937506859669368
join, 820, 300, 202, 150.12049124716205
lookup, 821, 300, 4, 2.0406449894531415
lookup, 822, 300, 4, 3.2544919933597867
lookup, 823, 300, 6, 6.3104595146772375
lookup, 824, 300, 3, 1.5090842480591773
lookup, 825, 300, 6, 3.9263932816406353
lookup, 826, 300, 5, 5.804799956938693
lookup, 827, 300, 5, 2.008380201588607
lookup, 828, 300, 7, 6.0890412507428335
join, 829, 301, 231, 182.78632140749008
lookup, 830, 301, 6, 7.130305304721868
lookup, 831, 301, 7, 3.675908642033422
lookup, 832, 301, 5, 3.884202689778399
join, 833, 302, 220, 158.62029395735107
lookup, 834, 302, 7, 5.251647199608362
lookup, 835, 302, 7, 6.490273033140908
lookup, 836, 302, 6, 3.9424374373918574
lookup, 837, 302, 7, 6.978249923623568
lookup, 838, 302, 6, 6.639197070158639
lookup, 839, 302, 7, 5.28326678887591
lookup, 840, 302, 8, 6.622988369895919
lookup, 841, 302, 5, 1.9087458985015056
join, 842, 303, 223, 264.6813050059018
lookup, 843, 303, 4, 3.21538089484639
join, 844, 304, 220, 189.02643725877877
join, 845, 305, 229, 169.7593012589512
lookup, 846, 305, 7, 8.885535122525113
join, 847, 306, 223, 166.64217837561452
lookup, 848, 306, 5, 3.326324059022412
lookup, 849, 306, 8, 6.047787981196361
lookup, 850, 306, 8, 7.832844122269665
lookup, 851, 306, 7, 5.4090071699245135
join, 852, 307, 224, 216.66223535341254
join, 853, 308, 201, 172.35963546372858
join, 854, 309, 217, 164.45447130815998
join, 855, 310, 208, 178.21889008786462
lookup, 856, 310, 8, 7.058534868774978
lookup, 857, 310, 8, 9.77436314107211
lookup, 858, 310, 6, 4.953319553577107
join, 859, 311, 210, 168.03648347967535
lookup, 860, 311, 5, 3.6298702888103707
join, 861, 312, 200, 165.81256221895555
join, 862, 313, 222, 171.50502815933854
lookup, 863, 313, 6, 3.8327357454888737
join, 864, 314, 212, 191.32360060927223
lookup, 865, 314, 6, 7.451546611983222
lookup, 866, 314, 7, 7.529624733941508
lookup, 867, 314, 6, 4.701102041496787
join, 868, 315, 208, 135.55321861610122
lookup, 869, 315, 7, 5.983512329115926
lookup, 870, 315, 8, 7.400622319969367
lookup, 871, 315, 6, 6.687417242619674
join, 872, 316, 234, 210.03149463999225
lookup, 873, 316, 5, 4.27041756595167
lookup, 874, 316, 7, 6.9114590716288395
lookup, 875, 316, 8, 3.5702763502417154
lookup, 876, 316, 6, 6.735781951080612
lookup, 877, 316, 7, 7.4781522989266636
lookup, 878, 316, 5, 5.922450109836831
lookup, 879, 316, 5, 4.561929064451706
lookup, 880, 316, 5, 6.612576498661459
lookup, 881, 316, 7, 4.831375553979985
lookup, 882, 316, 6, 5.115788067071831
lookup, 883, 316, 10, 6.791553550148725
lookup, 884, 316, 5, 5.332715408925272
lookup, 885, 316, 7, 4.713856173380157
lookup, 886, 316, 4, 4.2885912047421915
lookup, 887, 316, 5, 4.799472042431776
join, 888, 317, 212, 153.92372748344476
lookup, 889, 317, 2, 0.7656870457506614
lookup, 890, 317, 4, 5.016086974337398
join, 891, 318, 212, 135.22211639270208
lookup, 892, 318, 6, 4.261899660649433
lookup, 893, 318, 5, 3.1313352534742984
lookup, 894, 318, 6, 3.1337657617971804
lookup, 895, 318, 9, 7.751495554249926
lookup, 896, 318, 6, 3.5106323696337283
join, 897, 319, 224, 179.53324788306955
join, 898, 320, 216, 160.3488265065046
lookup, 899, 320, 5, 2.6110391524802106
join, 900, 321, 216, 174.38363941441682
join, 901, 322, 230, 176.25130867974357
lookup, 902, 322, 7, 5.611026269308731
lookup, 903, 322, 4, 4.225292797581016
join, 904, 323, 232, 215.01637977562268
lookup, 905, 323, 7, 4.932159957295795
lookup, 906, 323, 7, 8.502708557280268
lookup, 907, 323, 7, 4.811057381947404
lookup, 908, 323, 8, 6.837296792436476
lookup, 909, 323, 5, 3.281036375564587
join, 910, 324, 200, 163.97733040183988
join, 911, 325, 233, 188.11444244896902
join, 912, 326, 219, 173.75187202107892
join, 913, 327, 223, 203.54808761767467
lookup, 914, 327, 7, 5.043928587745154
lookup, 915, 327, 7, 5.670810678169092
join, 916, 328, 235, 241.9350762778701
join, 917, 329, 221, 177.16039830372537
lookup, 918, 329, 5, 6.510158382411351
join, 919, 330, 227, 175.74185951063802
lookup, 920, 330, 7, 8.30226037016224
lookup, 921, 330, 7, 7.490989354096028
join, 922, 331, 222, 160.51979730140172
lookup, 923, 331, 6, 4.870698196246803
join, 924, 332, 189, 130.68120976836457
join, 925, 333, 210, 137.3178096332803
join, 926, 334, 244, 203.49336940517483
lookup, 927, 334, 5, 5.622797850039705
lookup, 928, 334, 7, 6.43151091582132
lookup, 929, 334, 5, 6.8568993513154055
lookup, 930, 334, 3, 1.5973154730683774
lookup, 931, 334, 6, 6.058169491190251
lookup, 932, 334, 7, 5.6736288237384835
lookup, 933, 334, 7, 6.174160097706897
lookup, 934, 334, 6, 4.191466067309243
join, 935, 335, 205, 169.56966449236938
lookup, 936, 335, 7, 4.99055521070135
join, 937, 336, 201, 193.14564503694442
join, 938, 337, 224, 170.73592545891168
join, 939, 338, 203, 196.48888779560446
join, 940, 339, 232, 213.76413392310147
lookup, 941, 339, 6, 5.617035993291629
lookup, 942, 339, 8, 6.937593872968263
join, 943, 340, 229, 207.01375407446187
lookup, 944, 340, 4, 2.6696979178286746
lookup, 945, 340, 7, 7.506220982271239
lookup, 946, 340, 8, 4.609634002832573
join, 947, 341, 206, 183.48169874219238
join, 948, 342, 233, 167.96016479773914
lookup, 949, 342, 8, 6.156040286529082
join, 950, 343, 236, 173.90718036222023
lookup, 951, 343, 3, 2.890506639375882
join, 952, 344, 217, 210.9948178121298
lookup, 953, 344, 9, 6.898595304729784
lookup, 954, 344, 6, 3.3626584048498778
lookup, 955, 344, 6, 4.625614674505021
lookup, 956, 344, 6, 4.470067976450865
lookup, 957, 344, 8, 8.452967047949773
join, 958, 345, 219, 154.87133975542264
lookup, 959, 345, 9, 6.277252338529481
lookup, 960, 345, 8, 8.452180346446516
lookup, 961, 345, 7, 5.888324604925895
lookup, 962, 345, 8, 6.3886614389736085
lookup, 963, 345, 5, 4.167568100574344
lookup, 964, 345, 5, 2.9594503472273033
join, 965, 346, 218, 187.9748544115201
lookup, 966, 346, 6, 6.965198243954352
lookup, 967, 346, 8, 5.284947350881046
lookup, 968, 346, 8, 11.557731265607762
lookup, 969, 346, 8, 7.887404738804755
lookup, 970, 346, 5, 4.394571263332953
lookup, 971, 346, 7, 9.067662536612705
join, 972, 347, 213, 210.4628517403493
lookup, 973, 347, 8, 8.533834219793338
lookup, 974, 347, 7, 3.6685580624571363
join, 975, 348, 218, 190.9531797365495
lookup, 976, 348, 7, 8.133270932498226
join, 977, 349, 213, 241.79145873557286
lookup, 978, 349, 7, 6.980621033632152
lookup, 979, 349, 7, 5.115640399023536
lookup, 980, 349, 9, 6.541507259809395
join, 981, 350, 218, 170.43744964836552
lookup, 982, 350, 6, 4.399042382187966
lookup, 983, 350, 5, 4.865228688559096
join, 984, 351, 209, 181.67623338227727
lookup, 985, 351, 7, 6.772959366183964
join, 986, 352, 234, 152.87234101672473
lookup, 987, 352, 5, 4.470914388518231
join, 988, 353, 211, 147.76580847298024
join, 989, 354, 216, 155.42559990088415
lookup, 990, 354, 6, 4.026825208588537
lookup, 991, 354, 5, 4.9604852135643895
lookup, 992, 354, 7, 7.327151895170051
lookup, 993, 354, 8, 7.340052501811716
join, 994, 355, 215, 181.91454011724488
lookup, 995, 355, 9, 7.541355374584064
lookup, 996, 355, 7, 4.13003593018099
lookup, 997, 355, 7, 5.48926491571648
lookup, 998, 355, 6, 5.16139831448989
lookup, 999, 355, 8, 7.279325757887517
join, 1000, 356, 215, 175.59273545936253
lookup, 1001, 356, 7, 4.132022669699145
lookup, 1002, 356, 4, 3.252581933088666
join, 1003, 357, 222, 176.00562321175642
join, 1004, 358, 217, 231.27281013806933
lookup, 1005, 358, 6, 5.878357343397185
join, 1006, 359, 224, 191.93754660009907
lookup, 1007, 359, 4, 6.788285064983621
join, 1008, 360, 215, 190.7950539470701
lookup, 1009, 360, 5, 2.9190825243417367
join, 1010, 361, 244, 215.3162614193971
lookup, 1011, 361, 4, 2.075898166094015
join, 1012, 362, 222, 180.57625038620185
lookup, 1013, 362, 7, 4.954498323064241
lookup, 1014, 362, 6, 6.661466202967755
lookup, 1015, 362, 6, 4.083552272775954
lookup, 1016, 362, 8, 5.9742244952573
lookup, 1017, 362, 8, 6.516837372227603
join, 1018, 363, 237, 151.50836748438329
lookup, 1019, 363, 8, 11.177683996817118
lookup, 1020, 363, 6, 4.769563095926472
lookup, 1021, 363, 6, 2.9910337315501527
lookup, 1022, 363, 5, 4.604082988391548
lookup, 1023, 363, 5, 2.362189379853839
lookup, 1024, 363, 8, 5.872274131638596
lookup, 1025, 363, 5, 6.24857713025816
lookup, 1026, 363, 6, 4.248309171489387
lookup, 1027, 363, 3, 1.2804671317284018
join, 1028, 364, 244, 189.1957670661943
lookup, 1029, 364, 7, 4.97796779300585
lookup, 1030, 364, 4, 2.8121314292022626
lookup, 1031, 364, 5, 3.397529452391394
lookup, 1032, 364, 6, 4.281751508891589
join, 1033, 365, 210, 206.7441931951423
lookup, 1034, 365, 6, 8.475948050081739
lookup, 1035, 365, 6, 5.41355285818642
lookup, 1036, 365, 6, 4.384229171203197
join, 1037, 366, 235, 217.0508564930983
lookup, 1038, 366, 6, 5.468473663809104
lookup, 1039, 366, 4, 4.014340449877461
join, 1040, 367, 212, 198.8648455270255
join, 1041, 368, 219, 206.1737478277879
lookup, 1042, 368, 5, 5.119906357725483
lookup, 1043, 368, 9, 7.651015098692083
lookup, 1044, 368, 7, 6.068377725633142
lookup, 1045, 368, 5, 3.9164638943030803
join, 1046, 369, 242, 208.20299388799924
join, 1047, 370, 230, 182.3849849091747
join, 1048, 371, 214, 191.7847194260848
lookup, 1049, 371, 6, 7.332708912429007
lookup, 1050, 371, 6, 6.36057479273582
lookup, 1051, 371, 8, 10.530435035531228
lookup, 1052, 371, 5, 3.8416580655568406
lookup, 1053, 371, 5, 2.048472577393383
lookup, 1054, 371, 7, 8.978280045306008
lookup, 1055, 371, 8, 7.838795027338539
lookup, 1056, 371, 8, 5.107878962476231
lookup, 1057, 371, 8, 7.021104794113677
lookup, 1058, 371, 9, 10.138894496726248
join, 1059, 372, 219, 185.9290140722718
lookup, 1060, 372, 7, 4.641879454497751
join, 1061, 373, 214, 196.1575585888918
lookup, 1062, 373, 8, 8.13071774098051
lookup, 1063, 373, 7, 5.732719997217295
lookup, 1064, 373, 8, 6.645624704119226
lookup, 1065, 373, 6, 7.46710169254435
lookup, 1066, 373, 8, 7.9677570551860875
join, 1067, 374, 230, 207.3763944697363
join, 1068, 375, 242, 200.52930740094766
join, 1069, 376, 224, 175.04299071265055
lookup, 1070, 376, 4, 3.3134334232844855
join, 1071, 377, 225, 137.81462736141768
lookup, 1072, 377, 5, 4.953329004235023
join, 1073, 378, 213, 152.65332322756484
join, 1074, 379, 207, 204.9610839353657
join, 1075, 380, 210, 173.49935363900465
lookup, 1076, 380, 5, 2.768825240242107
lookup, 1077, 380, 7, 5.967816953203346
join, 1078, 381, 227, 201.83718789167008
lookup, 1079, 381, 6, 5.796056269880281
lookup, 1080, 381, 6, 8.326271122001884
lookup, 1081, 381, 8, 8.052812962262294
lookup, 1082, 381, 6, 6.4515378667815275
lookup, 1083, 381, 3, 4.936590740715444
lookup, 1084, 381, 5, 2.862376648669237
join, 1085, 382, 225, 158.03219555639444
lookup, 1086, 382, 5, 3.3132885136982773
lookup, 1087, 382, 6, 4.730155307277324
lookup, 1088, 382, 4, 5.32950462035927
lookup, 1089, 382, 7, 7.74292888890548
lookup, 1090, 382, 7, 3.5322938257062577
lookup, 1091, 382, 8, 6.266118312081054
lookup, 1092, 382, 5, 4.823187825478003
join, 1093, 383, 236, 181.32503823500863
join, 1094, 384, 214, 166.28734502193726
join, 1095, 385, 221, 185.0215938877938
lookup, 1096, 385, 6, 2.961456755551448
lookup, 1097, 385, 7, 6.9229675440886105
lookup, 1098, 385, 6, 5.609907251353485
lookup, 1099, 385, 5, 4.420410805143647
join, 1100, 386, 236, 242.41288326061334
lookup, 1101, 386, 6, 6.318347352255844
lookup, 1102, 386, 6, 5.416047770028939
lookup, 1103, 386, 5, 5.342539983536437
join, 1104, 387, 234, 150.5672180004703
lookup, 1105, 387, 6, 6.586383562779734
join, 1106, 388, 224, 211.15381254913987
lookup, 1107, 388, 7, 5.311820484258308
join, 1108, 389, 214, 162.51524989463553
lookup, 1109, 389, 7, 5.396961475618385
lookup, 1110, 389, 8, 5.272944863847074
lookup, 1111, 389, 7, 4.952710246034499
lookup, 1112, 389, 6, 4.577744024778189
lookup, 1113, 389, 5, 3.106088235987401
lookup, 1114, 389, 5, 3.255534373792607
join, 1115, 390, 235, 214.79141997272865
lookup, 1116, 390, 5, 2.745580712810069
join, 1117, 391, 221, 142.01060855571288
join, 1118, 392, 237, 187.4299673837146
join, 1119, 393, 246, 226.85707827477654
lookup, 1120, 393, 7, 5.025110002960526
join, 1121, 394, 223, 175.365279404394
lookup, 1122, 394, 7, 5.078018169019251
join, 1123, 395, 237, 181.89805757627084
lookup, 1124, 395, 8, 5.53444502875457
join, 1125, 396, 215, 223.5542784535204
lookup, 1126, 396, 7, 6.666057946273063
join, 1127, 397, 235, 149.1680757381632
lookup, 1128, 397, 4, 4.460423550381433
join, 1129, 398, 224, 147.83925122536093
join, 1130, 399, 220, 201.68889023510764
lookup, 1131, 399, 7, 6.586625170552939
join, 1132, 400, 253, 212.31017617162422
join, 1133, 401, 224, 171.6164212842046
join, 1134, 402, 210, 162.84959786574902
lookup, 1135, 402, 8, 6.175091913526213
lookup, 1136, 402, 4, 4.624397272380948
lookup, 1137, 402, 5, 5.789811864231118
lookup, 1138, 402, 6, 4.791071558224804
join, 1139, 403, 220, 186.8314959112882
join, 1140, 404, 217, 224.50314091366673
join, 1141, 405, 240, 151.5149566071903
lookup, 1142, 405, 5, 6.236294406978821
join, 1143, 406, 233, 180.9420254491204
lookup, 1144, 406, 6, 5.073418049837384
lookup, 1145, 406, 7, 4.347831585535073
lookup, 1146, 406, 6, 4.834744516898792
join, 1147, 407, 235, 200.5793140509172
lookup, 1148, 407, 7, 4.906826885410506
lookup, 1149, 407, 5, 6.457936544985481
